%
% MSNB_S (34.090600 N -77.867900 E)
% The MSBN-S Station is located on the southern end of Masonboro Island, NC. The station is a 10' tower with its meteorological sensor positioned approximately 8.4 feet above the primary sand dune. The station samples continuously at 1 Hz and averages the data every 6 minutes. Data is transmitted every 30 minutes. The installation and maintenance of the station is funded, in part, by grants from the National Science Foundation and U.S. Coastal Research Program. This site/dataset was established on 07/01/2021. Please be cautious in the vicinity of the station and do not climb on the tower or guy wires.
%
% MSNB_S Wind speed (m/s) @ 0 m (height)
% MSNB_S Rain (day) (m) @ 0 m (height)
%
Time (utc),MSNB_S Wind speed (m/s),MSNB_S Wind speed (m/s) quality,MSNB_S Rain (day) (m),MSNB_S Rain (day) (m) quality
2024-09-14 19:42,6.47,good,0.03,not evaluated
2024-09-14 19:48,7.05,good,0.03,not evaluated
2024-09-14 19:54,6.60,good,0.03,not evaluated
2024-09-14 20:00,7.87,good,0.03,not evaluated
2024-09-14 20:06,10.03,good,0.03,not evaluated
2024-09-14 20:12,8.92,good,0.03,not evaluated
2024-09-14 20:18,6.86,good,0.03,not evaluated
2024-09-14 20:24,7.08,good,0.03,not evaluated
2024-09-14 20:30,7.20,good,0.04,not evaluated
2024-09-14 20:36,6.62,good,0.04,not evaluated
2024-09-14 20:42,8.76,good,0.04,not evaluated
2024-09-14 20:48,10.36,good,0.04,not evaluated
2024-09-14 20:54,9.19,good,0.04,not evaluated
2024-09-14 21:00,9.02,good,0.04,not evaluated
2024-09-14 21:06,9.13,good,0.04,not evaluated
2024-09-14 21:12,9.76,good,0.04,not evaluated
2024-09-14 21:18,10.60,good,0.04,not evaluated
2024-09-14 21:24,9.91,good,0.04,not evaluated
2024-09-14 21:30,9.86,good,0.04,not evaluated
2024-09-14 21:36,9.08,good,0.04,not evaluated
2024-09-14 21:42,8.41,good,0.04,not evaluated
2024-09-14 21:48,8.34,good,0.04,not evaluated
2024-09-14 21:54,7.73,good,0.04,not evaluated
2024-09-14 22:00,7.19,good,0.04,not evaluated
2024-09-14 22:06,7.13,good,0.04,not evaluated
2024-09-14 22:12,7.55,good,0.04,not evaluated
2024-09-14 22:18,7.64,good,0.04,not evaluated
2024-09-14 22:24,8.04,good,0.04,not evaluated
2024-09-14 22:30,7.71,good,0.04,not evaluated
2024-09-14 22:36,7.67,good,0.04,not evaluated
2024-09-14 22:42,7.40,good,0.04,not evaluated
2024-09-14 22:48,7.11,good,0.04,not evaluated
2024-09-14 22:54,6.85,good,0.04,not evaluated
2024-09-14 23:00,6.65,good,0.04,not evaluated
2024-09-14 23:06,6.35,good,0.04,not evaluated
2024-09-14 23:12,6.60,good,0.04,not evaluated
2024-09-14 23:18,6.11,good,0.04,not evaluated
2024-09-14 23:24,10.05,good,0.04,not evaluated
2024-09-14 23:30,11.46,good,0.04,not evaluated
2024-09-14 23:36,8.87,good,0.04,not evaluated
2024-09-14 23:42,8.67,good,0.04,not evaluated
2024-09-14 23:48,8.87,good,0.04,not evaluated
2024-09-14 23:54,7.51,good,0.04,not evaluated
2024-09-15 00:00,6.42,good,0.04,not evaluated
2024-09-15 00:06,6.03,good,0.04,not evaluated
2024-09-15 00:12,6.25,good,0.04,not evaluated
2024-09-15 00:18,7.19,good,0.04,not evaluated
2024-09-15 00:24,7.90,good,0.04,not evaluated
2024-09-15 00:30,7.07,good,0.04,not evaluated
2024-09-15 00:36,7.02,good,0.04,not evaluated
2024-09-15 00:42,6.30,good,0.04,not evaluated
2024-09-15 00:48,5.82,good,0.04,not evaluated
2024-09-15 00:54,7.20,good,0.04,not evaluated
2024-09-15 01:00,7.36,good,0.05,not evaluated
2024-09-15 01:06,3.58,good,0.05,not evaluated
2024-09-15 01:12,3.16,good,0.05,not evaluated
2024-09-15 01:18,5.60,good,0.05,not evaluated
2024-09-15 01:24,8.96,good,0.05,not evaluated
2024-09-15 01:30,9.37,good,0.05,not evaluated
2024-09-15 01:36,7.95,good,0.05,not evaluated
2024-09-15 01:42,8.77,good,0.05,not evaluated
2024-09-15 01:48,9.46,good,0.05,not evaluated
2024-09-15 01:54,9.30,good,0.05,not evaluated
2024-09-15 02:00,7.96,good,0.05,not evaluated
2024-09-15 02:06,8.24,good,0.05,not evaluated
2024-09-15 02:12,7.84,good,0.05,not evaluated
2024-09-15 02:18,7.89,good,0.05,not evaluated
2024-09-15 02:24,7.70,good,0.05,not evaluated
2024-09-15 02:30,7.04,good,0.05,not evaluated
2024-09-15 02:36,7.16,good,0.05,not evaluated
2024-09-15 02:42,7.25,good,0.05,not evaluated
2024-09-15 02:48,7.39,good,0.05,not evaluated
2024-09-15 02:54,8.34,good,0.05,not evaluated
2024-09-15 03:00,9.06,good,0.05,not evaluated
2024-09-15 03:06,8.21,good,0.05,not evaluated
2024-09-15 03:12,8.13,good,0.05,not evaluated
2024-09-15 03:18,9.15,good,0.05,not evaluated
2024-09-15 03:24,8.94,good,0.05,not evaluated
2024-09-15 03:30,8.68,good,0.05,not evaluated
2024-09-15 03:36,8.71,good,0.05,not evaluated
2024-09-15 03:42,10.21,good,0.05,not evaluated
2024-09-15 03:48,9.57,good,0.05,not evaluated
2024-09-15 03:54,9.78,good,0.05,not evaluated
2024-09-15 04:00,9.90,good,0.05,not evaluated
2024-09-15 04:06,9.39,good,0.00,not evaluated
2024-09-15 04:12,10.28,good,0.00,not evaluated
2024-09-15 04:18,10.51,good,0.00,not evaluated
2024-09-15 04:24,11.16,good,0.00,not evaluated
2024-09-15 04:30,12.09,good,0.00,not evaluated
2024-09-15 04:36,11.77,good,0.00,not evaluated
2024-09-15 04:42,9.62,good,0.00,not evaluated
2024-09-15 04:48,8.00,good,0.00,not evaluated
2024-09-15 04:54,9.28,good,0.00,not evaluated
2024-09-15 05:00,9.71,good,0.00,not evaluated
2024-09-15 05:06,9.42,good,0.01,not evaluated
2024-09-15 05:12,9.97,good,0.01,not evaluated
2024-09-15 05:18,9.64,good,0.01,not evaluated
2024-09-15 05:24,10.09,good,0.01,not evaluated
2024-09-15 05:30,9.25,good,0.01,not evaluated
2024-09-15 05:36,9.62,good,0.01,not evaluated
2024-09-15 05:42,10.48,good,0.01,not evaluated
2024-09-15 05:48,9.67,good,0.01,not evaluated
2024-09-15 05:54,11.96,good,0.01,not evaluated
2024-09-15 06:00,10.55,good,0.01,not evaluated
2024-09-15 06:06,8.53,good,0.01,not evaluated
2024-09-15 06:12,7.48,good,0.01,not evaluated
2024-09-15 06:18,7.36,good,0.01,not evaluated
2024-09-15 06:24,7.75,good,0.01,not evaluated
2024-09-15 06:30,8.00,good,0.01,not evaluated
2024-09-15 06:36,7.82,good,0.01,not evaluated
2024-09-15 06:42,7.42,good,0.01,not evaluated
2024-09-15 06:48,7.58,good,0.01,not evaluated
2024-09-15 06:54,7.52,good,0.01,not evaluated
2024-09-15 07:00,7.91,good,0.01,not evaluated
2024-09-15 07:06,8.32,good,0.01,not evaluated
2024-09-15 07:12,7.71,good,0.01,not evaluated
2024-09-15 07:18,8.37,good,0.01,not evaluated
2024-09-15 07:24,8.59,good,0.01,not evaluated
2024-09-15 07:30,8.41,good,0.01,not evaluated
2024-09-15 07:36,7.96,good,0.01,not evaluated
2024-09-15 07:42,7.99,good,0.01,not evaluated
2024-09-15 07:48,7.99,good,0.01,not evaluated
2024-09-15 07:54,8.03,good,0.01,not evaluated
2024-09-15 08:00,7.85,good,0.01,not evaluated
2024-09-15 08:06,8.25,good,0.01,not evaluated
2024-09-15 08:12,7.78,good,0.01,not evaluated
2024-09-15 08:18,7.36,good,0.01,not evaluated
2024-09-15 08:24,7.13,good,0.01,not evaluated
2024-09-15 08:30,7.09,good,0.01,not evaluated
2024-09-15 08:36,7.15,good,0.01,not evaluated
2024-09-15 08:42,7.63,good,0.01,not evaluated
2024-09-15 08:48,7.27,good,0.01,not evaluated
2024-09-15 08:54,7.23,good,0.01,not evaluated
2024-09-15 09:00,7.55,good,0.01,not evaluated
2024-09-15 09:06,7.61,good,0.01,not evaluated
2024-09-15 09:12,7.24,good,0.01,not evaluated
2024-09-15 09:18,7.79,good,0.01,not evaluated
2024-09-15 09:24,7.81,good,0.01,not evaluated
2024-09-15 09:30,7.96,good,0.01,not evaluated
2024-09-15 09:36,8.78,good,0.01,not evaluated
2024-09-15 09:42,8.74,good,0.01,not evaluated
2024-09-15 09:48,8.42,good,0.01,not evaluated
2024-09-15 09:54,8.56,good,0.01,not evaluated
2024-09-15 10:00,8.33,good,0.01,not evaluated
2024-09-15 10:06,7.69,good,0.01,not evaluated
2024-09-15 10:12,8.37,good,0.01,not evaluated
2024-09-15 10:18,8.93,good,0.01,not evaluated
2024-09-15 10:24,8.01,good,0.01,not evaluated
2024-09-15 10:30,8.65,good,0.01,not evaluated
2024-09-15 10:36,8.30,good,0.01,not evaluated
2024-09-15 10:42,9.13,good,0.01,not evaluated
2024-09-15 10:48,8.65,good,0.01,not evaluated
2024-09-15 10:54,8.78,good,0.01,not evaluated
2024-09-15 11:00,8.59,good,0.01,not evaluated
2024-09-15 11:06,8.68,good,0.01,not evaluated
2024-09-15 11:12,8.33,good,0.01,not evaluated
2024-09-15 11:18,8.65,good,0.01,not evaluated
2024-09-15 11:24,7.92,good,0.01,not evaluated
2024-09-15 11:30,8.30,good,0.01,not evaluated
2024-09-15 11:36,8.46,good,0.01,not evaluated
2024-09-15 11:42,8.96,good,0.01,not evaluated
2024-09-15 11:48,8.65,good,0.01,not evaluated
2024-09-15 11:54,8.33,good,0.01,not evaluated
2024-09-15 12:00,8.84,good,0.01,not evaluated
2024-09-15 12:06,8.20,good,0.01,not evaluated
2024-09-15 12:12,8.46,good,0.01,not evaluated
2024-09-15 12:18,8.96,good,0.01,not evaluated
2024-09-15 12:24,10.07,good,0.01,not evaluated
2024-09-15 12:30,10.29,good,0.01,not evaluated
2024-09-15 12:36,9.48,good,0.01,not evaluated
2024-09-15 12:42,9.98,good,0.01,not evaluated
2024-09-15 12:48,9.45,good,0.01,not evaluated
2024-09-15 12:54,8.70,good,0.01,not evaluated
2024-09-15 13:00,7.95,good,0.01,not evaluated
2024-09-15 13:06,8.37,good,0.01,not evaluated
2024-09-15 13:12,8.85,good,0.01,not evaluated
2024-09-15 13:18,9.00,good,0.01,not evaluated
2024-09-15 13:24,9.44,good,0.01,not evaluated
2024-09-15 13:30,9.32,good,0.01,not evaluated
2024-09-15 13:36,9.35,good,0.01,not evaluated
2024-09-15 13:42,9.76,good,0.01,not evaluated
2024-09-15 13:48,9.95,good,0.01,not evaluated
2024-09-15 13:54,10.66,good,0.01,not evaluated
2024-09-15 14:00,9.14,good,0.01,not evaluated
2024-09-15 14:06,9.71,good,0.01,not evaluated
2024-09-15 14:12,9.20,good,0.01,not evaluated
2024-09-15 14:18,9.17,good,0.01,not evaluated
2024-09-15 14:24,8.31,good,0.02,not evaluated
2024-09-15 14:30,8.75,good,0.02,not evaluated
2024-09-15 14:36,8.35,good,0.02,not evaluated
2024-09-15 14:42,8.25,good,0.02,not evaluated
2024-09-15 14:48,8.34,good,0.02,not evaluated
2024-09-15 14:54,8.53,good,0.02,not evaluated
2024-09-15 15:00,8.20,good,0.02,not evaluated
2024-09-15 15:06,8.30,good,0.02,not evaluated
2024-09-15 15:12,8.64,good,0.02,not evaluated
2024-09-15 15:18,8.69,good,0.02,not evaluated
2024-09-15 15:24,8.84,good,0.02,not evaluated
2024-09-15 15:30,9.11,good,0.02,not evaluated
2024-09-15 15:36,8.78,good,0.02,not evaluated
2024-09-15 15:42,8.57,good,0.02,not evaluated
2024-09-15 15:48,8.96,good,0.02,not evaluated
2024-09-15 15:54,9.19,good,0.02,not evaluated
2024-09-15 16:00,9.59,good,0.02,not evaluated
2024-09-15 16:06,9.91,good,0.02,not evaluated
2024-09-15 16:12,9.38,good,0.02,not evaluated
2024-09-15 16:18,8.84,good,0.02,not evaluated
2024-09-15 16:24,8.88,good,0.02,not evaluated
2024-09-15 16:30,9.21,good,0.02,not evaluated
2024-09-15 16:36,9.49,good,0.02,not evaluated
2024-09-15 16:42,8.98,good,0.02,not evaluated
2024-09-15 16:48,9.26,good,0.02,not evaluated
2024-09-15 16:54,8.61,good,0.03,not evaluated
2024-09-15 17:00,7.80,good,0.03,not evaluated
2024-09-15 17:06,7.70,good,0.03,not evaluated
2024-09-15 17:12,8.39,good,0.03,not evaluated
2024-09-15 17:18,8.27,good,0.03,not evaluated
2024-09-15 17:24,7.44,good,0.03,not evaluated
2024-09-15 17:30,8.08,good,0.03,not evaluated
2024-09-15 17:36,8.18,good,0.03,not evaluated
2024-09-15 17:42,8.79,good,0.03,not evaluated
2024-09-15 17:48,8.33,good,0.03,not evaluated
2024-09-15 17:54,8.58,good,0.03,not evaluated
2024-09-15 18:00,7.87,good,0.03,not evaluated
2024-09-15 18:06,7.22,good,0.03,not evaluated
2024-09-15 18:12,7.79,good,0.03,not evaluated
2024-09-15 18:18,7.12,good,0.03,not evaluated
2024-09-15 18:24,6.81,good,0.03,not evaluated
2024-09-15 18:30,6.74,good,0.03,not evaluated
2024-09-15 18:36,6.80,good,0.03,not evaluated
2024-09-15 18:42,6.50,good,0.03,not evaluated
2024-09-15 18:48,6.72,good,0.03,not evaluated
2024-09-15 18:54,8.94,good,0.03,not evaluated
2024-09-15 19:00,8.16,good,0.03,not evaluated
2024-09-15 19:06,8.54,good,0.03,not evaluated
2024-09-15 19:12,8.36,good,0.03,not evaluated
2024-09-15 19:18,8.33,good,0.03,not evaluated
2024-09-15 19:24,8.53,good,0.03,not evaluated
2024-09-15 19:30,8.27,good,0.03,not evaluated
2024-09-15 19:36,8.60,good,0.03,not evaluated
2024-09-15 19:42,8.64,good,0.03,not evaluated
2024-09-15 19:48,8.50,good,0.03,not evaluated
2024-09-15 19:54,7.96,good,0.04,not evaluated
2024-09-15 20:00,7.25,good,0.04,not evaluated
2024-09-15 20:06,7.01,good,0.04,not evaluated
2024-09-15 20:12,7.54,good,0.04,not evaluated
2024-09-15 20:18,7.02,good,0.04,not evaluated
2024-09-15 20:24,7.60,good,0.04,not evaluated
2024-09-15 20:30,7.55,good,0.04,not evaluated
2024-09-15 20:36,7.82,good,0.04,not evaluated
2024-09-15 20:42,8.38,good,0.04,not evaluated
2024-09-15 20:48,9.34,good,0.04,not evaluated
2024-09-15 20:54,9.90,good,0.04,not evaluated
2024-09-15 21:00,9.34,good,0.04,not evaluated
2024-09-15 21:06,10.01,good,0.04,not evaluated
2024-09-15 21:12,9.73,good,0.04,not evaluated
2024-09-15 21:18,9.83,good,0.04,not evaluated
2024-09-15 21:24,9.77,good,0.04,not evaluated
2024-09-15 21:30,9.56,good,0.04,not evaluated
2024-09-15 21:36,8.87,good,0.04,not evaluated
2024-09-15 21:42,8.77,good,0.04,not evaluated
2024-09-15 21:48,8.93,good,0.04,not evaluated
2024-09-15 21:54,8.57,good,0.04,not evaluated
2024-09-15 22:00,8.71,good,0.04,not evaluated
2024-09-15 22:06,8.47,good,0.04,not evaluated
2024-09-15 22:12,8.32,good,0.04,not evaluated
2024-09-15 22:18,7.78,good,0.04,not evaluated
2024-09-15 22:24,7.25,good,0.05,not evaluated
2024-09-15 22:30,6.31,good,0.05,not evaluated
2024-09-15 22:36,7.03,good,0.05,not evaluated
2024-09-15 22:42,6.53,good,0.05,not evaluated
2024-09-15 22:48,6.78,good,0.05,not evaluated
2024-09-15 22:54,6.62,good,0.05,not evaluated
2024-09-15 23:00,6.70,good,0.05,not evaluated
2024-09-15 23:06,7.66,good,0.05,not evaluated
2024-09-15 23:12,7.63,good,0.05,not evaluated
2024-09-15 23:18,7.07,good,0.05,not evaluated
2024-09-15 23:24,6.85,good,0.05,not evaluated
2024-09-15 23:30,7.16,good,0.05,not evaluated
2024-09-15 23:36,7.42,good,0.05,not evaluated
2024-09-15 23:42,7.52,good,0.05,not evaluated
2024-09-15 23:48,7.79,good,0.05,not evaluated
2024-09-15 23:54,7.52,good,0.05,not evaluated
2024-09-16 00:00,8.10,good,0.05,not evaluated
2024-09-16 00:06,8.04,good,0.05,not evaluated
2024-09-16 00:12,7.94,good,0.05,not evaluated
2024-09-16 00:18,7.64,good,0.05,not evaluated
2024-09-16 00:24,8.05,good,0.05,not evaluated
2024-09-16 00:30,7.45,good,0.05,not evaluated
2024-09-16 00:36,7.52,good,0.05,not evaluated
2024-09-16 00:42,8.11,good,0.05,not evaluated
2024-09-16 00:48,8.07,good,0.05,not evaluated
2024-09-16 00:54,8.03,good,0.05,not evaluated
2024-09-16 01:00,7.74,good,0.05,not evaluated
2024-09-16 01:06,7.66,good,0.05,not evaluated
2024-09-16 01:12,8.58,good,0.05,not evaluated
2024-09-16 01:18,9.16,good,0.05,not evaluated
2024-09-16 01:24,9.44,good,0.05,not evaluated
2024-09-16 01:30,10.09,good,0.05,not evaluated
2024-09-16 01:36,9.72,good,0.06,not evaluated
2024-09-16 01:42,9.30,good,0.06,not evaluated
2024-09-16 01:48,9.84,good,0.06,not evaluated
2024-09-16 01:54,8.77,good,0.06,not evaluated
2024-09-16 02:00,8.92,good,0.06,not evaluated
2024-09-16 02:06,9.10,good,0.06,not evaluated
2024-09-16 02:12,8.58,good,0.06,not evaluated
2024-09-16 02:18,8.93,good,0.06,not evaluated
2024-09-16 02:24,8.55,good,0.06,not evaluated
2024-09-16 02:30,8.96,good,0.06,not evaluated
2024-09-16 02:36,8.63,good,0.06,not evaluated
2024-09-16 02:42,9.37,good,0.06,not evaluated
2024-09-16 02:48,8.99,good,0.06,not evaluated
2024-09-16 02:54,9.02,good,0.06,not evaluated
2024-09-16 03:00,8.77,good,0.06,not evaluated
2024-09-16 03:06,9.66,good,0.06,not evaluated
2024-09-16 03:12,10.30,good,0.06,not evaluated
2024-09-16 03:18,9.34,good,0.06,not evaluated
2024-09-16 03:24,9.23,good,0.07,not evaluated
2024-09-16 03:30,9.35,good,0.07,not evaluated
2024-09-16 03:36,8.75,good,0.07,not evaluated
2024-09-16 03:42,9.49,good,0.07,not evaluated
2024-09-16 03:48,8.92,good,0.07,not evaluated
2024-09-16 03:54,9.40,good,0.07,not evaluated
2024-09-16 04:00,9.55,good,0.07,not evaluated
2024-09-16 04:06,9.68,good,0.00,not evaluated
2024-09-16 04:12,9.39,good,0.00,not evaluated
2024-09-16 04:18,8.52,good,0.00,not evaluated
2024-09-16 04:24,8.64,good,0.00,not evaluated
2024-09-16 04:30,7.96,good,0.00,not evaluated
2024-09-16 04:36,7.33,good,0.00,not evaluated
2024-09-16 04:42,7.39,good,0.00,not evaluated
2024-09-16 04:48,7.56,good,0.00,not evaluated
2024-09-16 04:54,8.15,good,0.00,not evaluated
2024-09-16 05:00,7.98,good,0.00,not evaluated
2024-09-16 05:06,8.77,good,0.00,not evaluated
2024-09-16 05:12,8.55,good,0.00,not evaluated
2024-09-16 05:18,7.88,good,0.00,not evaluated
2024-09-16 05:24,7.41,good,0.00,not evaluated
2024-09-16 05:30,7.00,good,0.00,not evaluated
2024-09-16 05:36,7.87,good,0.00,not evaluated
2024-09-16 05:42,7.38,good,0.00,not evaluated
2024-09-16 05:48,7.52,good,0.00,not evaluated
2024-09-16 05:54,7.48,good,0.01,not evaluated
2024-09-16 06:00,8.15,good,0.01,not evaluated
2024-09-16 06:06,7.79,good,0.01,not evaluated
2024-09-16 06:12,7.64,good,0.01,not evaluated
2024-09-16 06:18,7.98,good,0.01,not evaluated
2024-09-16 06:24,8.26,good,0.01,not evaluated
2024-09-16 06:30,8.47,good,0.01,not evaluated
2024-09-16 06:36,8.21,good,0.01,not evaluated
2024-09-16 06:42,8.49,good,0.01,not evaluated
2024-09-16 06:48,8.33,good,0.01,not evaluated
2024-09-16 06:54,8.43,good,0.01,not evaluated
2024-09-16 07:00,8.08,good,0.01,not evaluated
2024-09-16 07:06,7.69,good,0.01,not evaluated
2024-09-16 07:12,7.93,good,0.01,not evaluated
2024-09-16 07:18,7.57,good,0.01,not evaluated
2024-09-16 07:24,6.92,good,0.01,not evaluated
2024-09-16 07:30,8.02,good,0.01,not evaluated
2024-09-16 07:36,7.64,good,0.01,not evaluated
2024-09-16 07:42,7.28,good,0.01,not evaluated
2024-09-16 07:48,8.89,good,0.01,not evaluated
2024-09-16 07:54,7.74,good,0.01,not evaluated
2024-09-16 08:00,8.57,good,0.02,not evaluated
2024-09-16 08:06,7.52,good,0.02,not evaluated
2024-09-16 08:12,7.95,good,0.02,not evaluated
2024-09-16 08:18,7.97,good,0.02,not evaluated
2024-09-16 08:24,9.24,good,0.02,not evaluated
2024-09-16 08:30,9.51,good,0.02,not evaluated
2024-09-16 08:36,9.34,good,0.02,not evaluated
2024-09-16 08:42,8.00,good,0.02,not evaluated
2024-09-16 08:48,7.39,good,0.02,not evaluated
2024-09-16 08:54,7.39,good,0.02,not evaluated
2024-09-16 09:00,6.72,good,0.02,not evaluated
2024-09-16 09:06,8.35,good,0.02,not evaluated
2024-09-16 09:12,9.24,good,0.02,not evaluated
2024-09-16 09:18,9.08,good,0.02,not evaluated
2024-09-16 09:24,9.03,good,0.02,not evaluated
2024-09-16 09:30,8.95,good,0.02,not evaluated
2024-09-16 09:36,9.72,good,0.02,not evaluated
2024-09-16 09:42,9.08,good,0.02,not evaluated
2024-09-16 09:48,9.37,good,0.02,not evaluated
2024-09-16 09:54,8.51,good,0.02,not evaluated
2024-09-16 10:00,8.08,good,0.02,not evaluated
2024-09-16 10:06,9.61,good,0.02,not evaluated
2024-09-16 10:12,9.75,good,0.02,not evaluated
2024-09-16 10:18,9.68,good,0.02,not evaluated
2024-09-16 10:24,9.75,good,0.02,not evaluated
2024-09-16 10:30,8.91,good,0.02,not evaluated
2024-09-16 10:36,8.11,good,0.02,not evaluated
2024-09-16 10:42,8.11,good,0.03,not evaluated
2024-09-16 10:48,7.17,good,0.03,not evaluated
2024-09-16 10:54,6.42,good,0.03,not evaluated
2024-09-16 11:00,7.02,good,0.03,not evaluated
2024-09-16 11:06,7.13,good,0.03,not evaluated
2024-09-16 11:12,8.30,good,0.03,not evaluated
2024-09-16 11:18,7.71,good,0.03,not evaluated
2024-09-16 11:24,8.27,good,0.03,not evaluated
2024-09-16 11:30,7.55,good,0.03,not evaluated
2024-09-16 11:36,9.08,good,0.03,not evaluated
2024-09-16 11:42,9.93,good,0.03,not evaluated
2024-09-16 11:48,9.30,good,0.03,not evaluated
2024-09-16 11:54,9.57,good,0.03,not evaluated
2024-09-16 12:00,9.89,good,0.03,not evaluated
2024-09-16 12:06,9.28,good,0.03,not evaluated
2024-09-16 12:12,8.20,good,0.03,not evaluated
2024-09-16 12:18,9.12,good,0.03,not evaluated
2024-09-16 12:24,10.10,good,0.03,not evaluated
2024-09-16 12:30,12.45,good,0.04,not evaluated
2024-09-16 12:36,12.19,good,0.04,not evaluated
2024-09-16 12:42,12.93,good,0.04,not evaluated
2024-09-16 12:48,15.23,good,0.04,not evaluated
2024-09-16 12:54,15.89,good,0.05,not evaluated
2024-09-16 13:00,17.64,good,0.05,not evaluated
2024-09-16 13:06,16.85,good,0.05,not evaluated
2024-09-16 13:12,16.97,good,0.06,not evaluated
2024-09-16 13:18,14.78,good,0.06,not evaluated
2024-09-16 13:24,12.53,good,0.06,not evaluated
2024-09-16 13:30,13.43,good,0.06,not evaluated
2024-09-16 13:36,16.10,good,0.07,not evaluated
2024-09-16 13:42,16.91,good,0.07,not evaluated
2024-09-16 13:48,18.29,good,0.07,not evaluated
2024-09-16 13:54,20.05,good,0.07,not evaluated
2024-09-16 14:00,20.04,good,0.07,not evaluated
2024-09-16 14:06,18.66,good,0.07,not evaluated
2024-09-16 14:12,18.83,good,0.08,not evaluated
2024-09-16 14:18,16.97,good,0.08,not evaluated
2024-09-16 14:24,15.24,good,0.08,not evaluated
2024-09-16 14:30,16.46,good,0.08,not evaluated
2024-09-16 14:36,16.79,good,0.08,not evaluated
2024-09-16 14:42,15.94,good,0.09,not evaluated
2024-09-16 14:48,14.35,good,0.09,not evaluated
2024-09-16 14:54,10.86,good,0.09,not evaluated
2024-09-16 15:00,11.44,good,0.09,not evaluated
2024-09-16 15:06,9.23,good,0.09,not evaluated
2024-09-16 15:12,11.97,good,0.09,not evaluated
2024-09-16 15:18,15.62,good,0.09,not evaluated
2024-09-16 15:24,15.59,good,0.09,not evaluated
2024-09-16 15:30,17.34,good,0.09,not evaluated
2024-09-16 15:36,16.36,good,0.09,not evaluated
2024-09-16 15:42,16.01,good,0.09,not evaluated
2024-09-16 15:48,16.15,good,0.09,not evaluated
2024-09-16 15:54,16.04,good,0.09,not evaluated
2024-09-16 16:00,13.30,good,0.09,not evaluated
2024-09-16 16:06,14.50,good,0.09,not evaluated
2024-09-16 16:12,15.26,good,0.09,not evaluated
2024-09-16 16:18,14.89,good,0.09,not evaluated
2024-09-16 16:24,14.08,good,0.09,not evaluated
2024-09-16 16:30,14.36,good,0.09,not evaluated
2024-09-16 16:36,14.02,good,0.10,not evaluated
2024-09-16 16:42,13.75,good,0.10,not evaluated
2024-09-16 16:48,14.47,good,0.10,not evaluated
2024-09-16 16:54,13.23,good,0.10,not evaluated
2024-09-16 17:00,13.47,good,0.10,not evaluated
2024-09-16 17:06,13.54,good,0.10,not evaluated
2024-09-16 17:12,14.85,good,0.10,not evaluated
2024-09-16 17:18,14.35,good,0.10,not evaluated
2024-09-16 17:24,14.52,good,0.10,not evaluated
2024-09-16 17:30,14.38,good,0.10,not evaluated
2024-09-16 17:36,14.67,good,0.10,not evaluated
2024-09-16 17:42,14.43,good,0.10,not evaluated
2024-09-16 17:48,14.55,good,0.10,not evaluated
2024-09-16 17:54,13.69,good,0.10,not evaluated
2024-09-16 18:00,14.16,good,0.10,not evaluated
2024-09-16 18:06,14.14,good,0.10,not evaluated
2024-09-16 18:12,13.79,good,0.10,not evaluated
2024-09-16 18:18,13.41,good,0.10,not evaluated
2024-09-16 18:24,13.03,good,0.10,not evaluated
2024-09-16 18:30,12.21,good,0.10,not evaluated
2024-09-16 18:36,12.01,good,0.10,not evaluated
2024-09-16 18:42,12.12,good,0.10,not evaluated
2024-09-16 18:48,11.98,good,0.10,not evaluated
